Temps,T1,T2,T3,T4,T5,Pression,Force,Temps_Magna_Power,Voltage_Magna_Power,Courant_Magna_Power
517.599999999981,225.08,207.97,201.52,196.1,18.46,82.43,328.44,524,45.9,2
517.799999999981,225.08,208.03,201.52,196.12,18.42,82.43,328.84,524,45.9,2
517.999999999981,225.16,208.1,201.63,196.21,18.48,82.43,329.02,524,45.7,2
518.199999999981,225.18,208.17,201.7,196.28,18.54,82.43,328.63,524,45.7,2
518.399999999981,225.3,208.3,201.82,196.41,18.59,82.43,328.74,525,45.7,2
518.599999999981,225.3,208.32,201.89,196.45,18.57,82.43,328.93,525,45.7,2
518.799999999981,225.33,208.33,201.98,196.41,18.57,82.43,328.79,525,45.8,2
518.999999999981,225.41,208.4,202.06,196.46,18.55,82.43,328.64,525,45.7,2
519.199999999981,225.31,208.32,201.96,196.39,18.47,82.43,328.96,525,45.7,2
519.399999999981,225.27,208.21,201.88,196.31,18.43,82.43,328.66,525,45.8,2
519.599999999981,225.26,208.25,201.84,196.32,18.43,82.43,328.87,526,45.8,2
519.799999999981,225.26,208.23,201.81,196.33,18.46,82.43,329.18,526,45.8,2
519.999999999981,225.33,208.23,201.85,196.41,18.51,82.43,328.65,526,45.8,2
520.199999999981,225.3,208.25,201.87,196.37,18.46,82.43,328.83,526,45.7,2
520.399999999981,225.31,208.27,201.89,196.4,18.42,82.43,328.82,526,45.8,2
520.599999999981,225.37,208.34,201.97,196.39,18.4,82.43,328.73,527,45.8,2
520.799999999981,225.38,208.32,201.92,196.44,18.43,82.43,328.74,527,45.8,2
520.999999999981,225.44,208.35,201.99,196.48,18.47,82.43,328.26,527,45.8,2
521.199999999982,225.47,208.37,202.02,196.54,18.43,82.43,328.97,528,45.6,2
521.399999999982,225.48,208.38,202.06,196.53,18.43,82.43,329.19,528,45.6,2
521.599999999982,225.54,208.4,202.08,196.51,18.44,82.43,328.91,528,45.8,2
521.799999999982,225.56,208.38,202.07,196.54,18.42,82.43,328.92,528,45.7,2
521.999999999982,225.59,208.38,202.17,196.57,18.44,82.43,328.9,528,45.7,2
522.199999999982,225.59,208.39,202.15,196.58,18.42,82.43,329.19,528,45.7,2
522.399999999982,225.61,208.43,202.13,196.6,18.44,82.43,329.32,529,45.7,2
522.599999999982,225.62,208.43,202.11,196.71,18.4,82.43,328.86,529,45.8,2
522.799999999982,225.7,208.45,202.13,196.71,18.41,82.43,329.2,529,45.8,2
522.999999999982,225.77,208.49,202.21,196.74,18.49,82.43,329.03,529,45.7,2
523.199999999982,225.73,208.46,202.21,196.72,18.43,82.43,329.25,529,45.7,2
523.399999999982,225.78,208.44,202.2,196.75,18.43,82.43,329,530,45.7,2
523.599999999982,225.77,208.45,202.22,196.77,18.41,82.43,328.87,530,45.8,2
523.799999999982,225.78,208.47,202.21,196.74,18.44,82.43,329.22,530,45.8,2
523.999999999982,225.81,208.5,202.26,196.79,18.52,82.43,329.68,530,45.7,2
524.199999999982,225.8,208.49,202.25,196.78,18.41,82.43,329.05,530,45.7,2
524.399999999982,225.81,208.47,202.24,196.81,18.44,82.43,329.25,531,45.6,2
524.599999999982,225.86,208.49,202.25,196.8,18.4,82.43,328.99,531,45.8,2
524.799999999982,225.88,208.49,202.25,196.8,18.4,82.43,328.86,531,45.8,2
524.999999999982,225.92,208.52,202.3,196.89,18.47,82.43,328.98,531,45.7,2
525.199999999982,225.92,208.51,202.26,196.88,18.44,82.43,328.56,531,45.7,2
525.399999999982,225.88,208.51,202.28,196.87,18.44,82.43,328.93,532,45.7,2
525.599999999983,225.91,208.5,202.27,196.85,18.46,82.43,328.86,532,45.7,2
525.799999999983,225.92,208.51,202.3,196.86,18.44,82.43,328.93,532,45.8,2
525.999999999983,225.95,208.57,202.32,196.9,18.49,82.43,328.87,532,45.7,2
526.199999999983,225.93,208.54,202.29,196.9,18.44,82.43,329.09,533,45.7,2
526.399999999983,225.94,208.52,202.31,196.89,18.45,82.43,329,533,45.6,2
526.599999999983,225.97,208.52,202.32,196.89,18.45,82.43,329.35,533,45.6,2
526.799999999983,225.96,208.53,202.32,196.89,18.42,82.43,328.76,533,45.8,2
526.999999999983,225.99,208.58,202.36,196.94,18.47,82.43,329.57,533,45.8,2
527.199999999983,225.98,208.57,202.33,196.93,18.48,82.43,329.24,534,45.7,2
527.399999999983,225.98,208.55,202.34,196.91,18.43,82.43,329.26,534,45.8,2
527.599999999983,226.01,208.54,202.34,196.9,18.46,82.43,329.66,534,45.8,2
527.799999999983,226.03,208.55,202.37,196.9,18.41,82.43,329.25,534,45.8,2
527.999999999983,226.07,208.66,202.43,196.96,18.45,82.43,329.25,534,45.8,2
528.199999999983,226.04,208.62,202.45,196.97,18.44,82.43,329.17,535,45.7,2
528.399999999983,226.03,208.59,202.41,196.95,18.46,82.43,328.74,535,45.7,2
528.599999999983,226.03,208.6,202.4,196.97,18.45,82.43,329.13,535,45.9,2
528.799999999983,226.05,208.62,202.43,196.96,18.45,82.43,329.09,535,45.9,2
528.999999999983,226.13,208.66,202.49,197.03,18.46,82.43,329.01,535,45.9,2
529.199999999983,226.09,208.64,202.48,196.97,18.46,82.43,329.53,535,45.6,2
529.399999999983,226.08,208.65,202.47,196.96,18.42,82.43,329.22,536,45.6,2
529.599999999983,226.13,208.65,202.52,196.98,18.4,82.43,329.02,536,45.8,2
529.799999999984,226.13,208.62,202.5,196.97,18.45,82.43,329.14,536,45.8,2
529.999999999984,226.17,208.69,202.58,196.99,18.47,82.43,328.87,536,45.8,2
530.199999999984,226.18,208.63,202.57,196.99,18.48,82.43,329,536,45.8,2
530.399999999984,226.23,208.67,202.56,197.02,18.44,82.43,328.74,537,45.7,2
530.599999999984,226.2,208.73,202.6,197.03,18.43,82.43,328.92,537,45.8,2
530.799999999984,226.31,208.73,202.66,197.04,18.42,82.43,328.8,537,45.8,2
530.999999999984,226.32,208.83,202.68,197.13,18.46,82.43,329.19,537,45.8,2
531.199999999984,226.26,208.85,202.66,197.09,18.47,82.43,329.48,537,45.8,2
531.399999999984,226.33,208.79,202.69,197.11,18.48,82.43,329.12,538,45.6,2
531.599999999984,226.4,208.82,202.74,197.1,18.46,82.43,329.3,538,45.6,2
531.799999999984,226.36,208.86,202.83,197.15,18.46,82.43,329.35,538,45.8,2
531.999999999984,226.47,208.94,202.84,197.22,18.47,82.43,328.99,538,45.8,2
532.199999999984,226.37,208.92,202.74,197.16,18.48,82.43,329.23,539,45.8,2
532.399999999984,226.46,208.97,202.77,197.24,18.43,82.43,329.58,539,45.6,2
532.599999999984,226.48,208.94,202.85,197.21,18.39,82.43,329.23,539,45.6,2
532.799999999984,226.52,208.99,202.87,197.17,18.39,82.43,329.41,539,45.8,2
532.999999999984,226.61,209.04,202.93,197.26,18.46,82.43,329.72,539,45.8,2
533.199999999984,226.61,209.02,202.92,197.27,18.45,82.43,329.46,540,45.6,2
533.399999999984,226.57,209.04,203.02,197.32,18.48,82.43,329.61,540,45.7,2
533.599999999984,226.6,209,203,197.38,18.42,82.43,329.12,540,45.7,2
533.799999999984,226.69,209.06,203,197.4,18.44,82.43,329.41,540,45.7,2
533.999999999984,226.73,209.14,203.06,197.44,18.44,82.43,329.28,540,45.7,2
534.199999999985,226.71,209.12,203.09,197.4,18.46,82.43,329.19,541,45.6,2
534.399999999985,226.72,209.1,203.08,197.48,18.43,82.43,328.9,541,45.6,2
534.599999999985,226.74,209.17,203.09,197.48,18.44,82.43,329.36,541,45.7,2
534.799999999985,226.76,209.15,203.11,197.55,18.44,82.43,329.73,541,45.8,2
534.999999999985,226.81,209.25,203.1,197.57,18.47,82.43,329.98,541,45.8,2
535.199999999985,226.75,209.18,203.08,197.55,18.45,82.43,329.36,541,45.6,2
535.399999999985,226.83,209.25,203.15,197.55,18.43,82.43,329.32,542,45.6,2
535.599999999985,226.84,209.23,203.13,197.58,18.43,82.43,329.23,542,45.6,2
535.799999999985,226.83,209.24,203.18,197.61,18.45,82.43,329.16,542,45.6,2
535.999999999985,226.89,209.24,203.22,197.6,18.5,82.43,329.32,542,45.8,2
536.199999999985,226.89,209.27,203.18,197.63,18.47,82.43,329.38,542,45.7,2
536.399999999985,226.87,209.34,203.18,197.67,18.43,82.43,328.81,543,45.7,2
536.599999999985,226.88,209.33,203.18,197.68,18.43,82.43,328.76,543,45.6,2
536.799999999985,226.88,209.31,203.21,197.7,18.4,82.43,328.54,543,45.6,2
536.999999999985,226.91,209.34,203.24,197.76,18.44,82.43,329.31,543,45.7,2
537.199999999985,226.89,209.34,203.2,197.72,18.41,82.43,329.16,543,45.7,2
537.399999999985,226.89,209.37,203.2,197.71,18.42,82.43,328.91,544,45.7,2
537.599999999985,226.89,209.36,203.21,197.74,18.45,82.43,328.9,544,45.6,2
537.799999999985,226.94,209.41,203.26,197.79,18.47,82.43,329.1,544,45.6,2
537.999999999985,226.94,209.42,203.27,197.83,18.47,82.43,329.73,544,45.8,2
538.199999999985,226.94,209.4,203.26,197.81,18.47,82.43,329.39,545,45.8,2
538.399999999986,226.94,209.38,203.24,197.79,18.46,82.43,329.61,545,45.6,2
538.599999999985,226.92,209.4,203.25,197.82,18.42,82.43,329.05,545,45.6,2
538.799999999986,227.01,209.43,203.31,197.83,18.46,82.43,329.41,545,45.8,2
538.999999999986,227.01,209.46,203.29,197.85,18.48,82.43,329.56,545,45.7,2
539.199999999986,227,209.44,203.26,197.82,18.47,82.43,329.39,546,45.7,2
539.399999999986,226.98,209.47,203.26,197.84,18.51,82.43,329.18,546,45.6,2
539.599999999986,227.01,209.45,203.27,197.85,18.45,82.43,329.25,546,45.6,2
539.799999999986,227.04,209.52,203.36,197.9,18.48,82.43,329.22,546,45.8,2
539.999999999986,227.05,209.49,203.32,197.88,18.49,82.43,329.58,546,45.8,2
540.199999999986,227.05,209.46,203.32,197.87,18.47,82.43,329.41,547,45.8,2
540.399999999986,227.03,209.45,203.35,197.87,18.44,82.43,329.2,547,45.8,2
540.599999999986,227.02,209.47,203.33,197.87,18.44,82.43,329.32,547,45.6,2
540.799999999986,227.18,209.57,203.4,197.93,18.49,82.43,329.51,547,45.8,2
540.999999999986,227.16,209.5,203.39,197.9,18.46,82.43,329.43,547,45.8,2
541.199999999986,227.12,209.47,203.4,197.9,18.45,82.43,329.81,547,45.8,2
541.399999999986,227.14,209.47,203.36,197.89,18.41,82.43,329.56,548,45.8,2
541.599999999986,227.15,209.5,203.38,197.89,18.44,82.43,329.39,548,45.7,2
541.799999999986,227.29,209.58,203.54,197.96,18.48,82.43,330.09,548,45.7,2
541.999999999986,227.27,209.55,203.5,197.95,18.49,82.43,329.9,548,45.7,2
542.199999999986,227.23,209.5,203.46,197.93,18.48,82.43,329.48,548,45.8,2
542.399999999986,227.27,209.52,203.46,197.92,18.47,82.43,329.39,549,45.8,2
542.599999999986,227.29,209.56,203.45,197.95,18.4,82.43,329.34,549,45.7,2
542.799999999986,227.46,209.67,203.54,198.05,18.5,82.43,328.5,549,45.7,2
542.999999999987,227.56,209.74,203.74,198.08,18.5,82.43,329.07,550,45.8,2
543.199999999987,227.67,209.82,203.85,198.19,18.52,82.43,329.16,550,45.8,2
543.399999999987,227.69,209.85,203.89,198.15,18.5,82.43,329.13,550,45.8,2
543.599999999987,227.69,209.85,203.92,198.23,18.55,82.43,329.59,550,45.7,2
543.799999999987,227.78,209.95,203.99,198.29,18.67,82.43,329.37,550,45.7,2
543.999999999987,227.76,209.97,203.95,198.26,18.63,82.43,329.7,550,45.7,2
544.199999999987,227.69,209.8,203.84,198.17,18.53,82.43,329.44,551,45.7,2
544.399999999987,227.59,209.7,203.75,198.09,18.48,82.43,328.98,551,45.6,2
544.599999999987,227.61,209.69,203.72,198.06,18.47,82.43,329.59,551,45.6,2
544.799999999987,227.68,209.79,203.81,198.12,18.51,82.43,329.04,551,45.7,2
544.999999999987,227.69,209.75,203.79,198.11,18.47,82.43,328.94,551,45.7,2
545.199999999987,227.65,209.74,203.87,198.12,18.43,82.43,329.4,552,45.7,2
545.399999999987,227.67,209.76,203.9,198.14,18.46,82.43,328.97,552,45.7,2
545.599999999987,227.68,209.74,203.85,198.12,18.45,82.43,329.09,552,45.7,2
545.799999999987,227.71,209.84,203.95,198.25,18.51,82.43,329.05,552,45.6,2
545.999999999987,227.73,209.83,203.95,198.22,18.47,82.43,329.29,552,45.6,2
546.199999999987,227.76,209.75,203.94,198.15,18.45,82.43,329.33,553,45.7,2
546.399999999987,227.74,209.79,203.93,198.18,18.43,82.43,329.34,553,45.6,2
546.599999999987,227.75,209.81,203.97,198.18,18.43,82.43,329.38,553,45.6,2
546.799999999987,227.81,209.95,204,198.31,18.52,82.43,329.46,553,45.6,2
546.999999999987,227.82,209.93,204.01,198.33,18.46,82.43,329.37,553,45.6,2
547.199999999987,227.79,209.9,203.98,198.31,18.43,82.43,329.64,554,45.7,2
547.399999999988,227.84,210,204.04,198.39,18.4,82.43,329.05,554,45.7,2
547.599999999988,227.86,210.01,204.08,198.36,18.41,82.43,329.09,554,45.6,2
547.799999999988,227.92,210.1,204.14,198.5,18.55,82.43,329.07,554,45.6,2
547.999999999988,227.89,210.09,204.11,198.49,18.47,82.43,328.7,554,45.6,2
548.199999999988,227.87,210.09,204.08,198.49,18.47,82.43,329.19,554,45.8,2
548.399999999988,227.88,210.07,204.12,198.47,18.44,82.43,328.84,555,45.8,2
548.599999999988,227.85,210.1,204.13,198.5,18.4,82.43,329.75,555,45.7,2
548.799999999988,228.04,210.23,204.28,198.65,18.6,82.43,329.84,555,45.7,2
548.999999999988,227.96,210.23,204.17,198.63,18.55,82.43,329.15,556,45.6,2
549.199999999988,228.04,210.31,204.22,198.71,18.61,82.43,329.12,556,45.6,2
549.399999999988,228.06,210.32,204.2,198.73,18.63,82.43,329.51,556,45.7,2
549.599999999988,228.05,210.36,204.25,198.78,18.62,82.43,329.62,556,45.7,2
549.799999999988,228.07,210.4,204.3,198.81,18.68,82.43,329.77,556,45.7,2
549.999999999988,228.09,210.38,204.26,198.78,18.64,82.43,329.21,556,45.8,2
550.199999999988,228.1,210.38,204.27,198.79,18.58,82.43,328.65,557,45.8,2
550.399999999988,228.12,210.39,204.25,198.79,18.57,82.43,328.94,557,45.7,2
550.599999999988,228.13,210.4,204.25,198.79,18.58,82.43,329.15,557,45.7,2
550.799999999988,228.23,210.48,204.38,198.82,18.64,82.43,328.84,557,45.6,2
550.999999999988,228.21,210.45,204.32,198.85,18.59,82.43,329.22,557,45.8,2
551.199999999988,228.22,210.45,204.28,198.84,18.59,82.43,328.73,558,45.8,2
551.399999999988,228.22,210.42,204.3,198.82,18.54,82.43,328.1,558,45.8,2
551.599999999988,228.21,210.41,204.33,198.82,18.54,82.43,328.08,558,45.8,2
551.799999999988,228.2,210.42,204.33,198.82,18.55,82.43,327.81,558,45.7,2
551.999999999989,228.3,210.41,204.35,198.84,18.52,82.43,327.53,558,45.7,2
552.199999999989,228.28,210.42,204.34,198.83,18.55,82.43,327.66,559,45.8,2
552.399999999989,228.21,210.42,204.31,198.8,18.51,82.43,327.39,559,45.9,2
552.599999999989,228.15,210.39,204.26,198.77,18.46,82.43,327.42,559,45.9,2
552.799999999989,228.11,210.39,204.26,198.8,18.44,82.43,327.57,559,45.7,2
552.999999999989,228.14,210.39,204.24,198.79,18.45,82.43,327.85,559,45.7,2
553.199999999989,228.17,210.42,204.25,198.79,18.4,82.43,327.53,560,45.8,2
553.399999999989,228.14,210.42,204.27,198.79,18.43,82.43,327.39,560,45.8,2
553.599999999989,228.13,210.41,204.27,198.8,18.44,82.43,327.27,560,45.8,2
553.799999999989,228.22,210.41,204.29,198.82,18.39,82.43,327.02,560,45.7,2
553.999999999989,228.21,210.44,204.37,198.84,18.4,82.43,327.05,561,45.7,2
554.199999999989,228.2,210.42,204.35,198.85,18.45,82.43,327.11,561,45.8,2
554.399999999989,228.25,210.43,204.36,198.83,18.46,82.43,327.53,561,45.8,2
554.599999999989,228.47,210.48,204.48,198.89,18.52,82.43,327.86,561,45.8,2
554.799999999989,228.6,210.51,204.57,198.92,18.54,82.43,328,561,45.8,2
554.999999999989,228.62,210.53,204.67,198.97,18.54,82.43,327.99,562,45.7,2
555.199999999989,228.67,210.56,204.72,198.96,18.57,82.43,328.73,562,45.8,2
555.399999999989,228.7,210.54,204.8,198.94,18.62,82.43,328.15,562,45.8,2
555.599999999989,228.68,210.58,204.81,198.97,18.65,82.43,328.38,562,45.6,2
555.799999999989,228.7,210.64,204.8,199.05,18.67,82.43,328.26,562,45.6,2
555.999999999989,228.73,210.6,204.78,199.07,18.61,82.43,328.83,563,45.7,2
556.199999999989,228.72,210.62,204.79,199.02,18.59,82.43,329.01,563,45.7,2
556.39999999999,228.73,210.7,204.82,199.04,18.52,82.43,328.99,563,45.8,2
556.59999999999,228.76,210.64,204.86,199.09,18.56,82.43,329.06,563,45.6,2
556.79999999999,228.76,210.69,204.95,199.08,18.58,82.43,328.95,563,45.6,2
556.99999999999,228.76,210.68,204.86,199.14,18.61,82.43,328.84,563,45.6,2
557.19999999999,228.78,210.71,204.88,199.08,18.58,82.43,328.85,564,45.6,2
557.39999999999,228.78,210.73,204.95,199.12,18.6,82.43,328.85,564,45.7,2
557.59999999999,228.79,210.73,204.95,199.11,18.52,82.43,329.33,564,45.7,2
557.79999999999,228.8,210.76,204.95,199.18,18.54,82.43,329.25,564,45.7,2
557.99999999999,228.82,210.72,204.96,199.12,18.6,82.43,328.73,564,45.6,2
558.19999999999,228.82,210.72,204.99,199.2,18.61,82.43,328.49,565,45.6,2
558.39999999999,228.83,210.7,204.97,199.2,18.55,82.43,328.91,565,45.6,2
558.59999999999,228.82,210.8,205.03,199.24,18.57,82.43,328.43,565,45.6,2
558.79999999999,228.82,210.86,205.07,199.3,18.55,82.43,328.65,565,45.6,2
558.99999999999,228.83,210.82,205.06,199.33,18.55,82.43,328.72,565,45.6,2
559.19999999999,228.83,210.81,205.06,199.35,18.56,82.43,329.05,566,45.6,2
559.39999999999,228.84,210.88,205.09,199.39,18.52,82.43,329.42,566,45.6,2
559.59999999999,228.83,210.99,205.1,199.42,18.48,82.43,329,566,45.6,2
559.79999999999,228.81,210.82,205.06,199.26,18.47,82.43,329.45,566,45.7,2
559.99999999999,228.8,210.69,204.99,199.21,18.45,82.43,329.32,567,45.7,2
560.19999999999,228.98,210.87,205.12,199.37,18.63,82.43,328.96,567,45.8,2
560.39999999999,228.94,210.87,205.04,199.35,18.55,82.43,328.91,567,45.8,2
560.599999999991,228.87,210.79,205,199.32,18.5,82.43,329.14,567,45.6,2
560.799999999991,228.92,210.82,205.07,199.24,18.51,82.43,328.71,567,45.6,2
560.999999999991,228.88,210.83,205.03,199.24,18.45,82.43,329.12,568,45.6,2
561.199999999991,228.88,210.87,205.09,199.36,18.51,82.43,329.04,568,45.8,2
561.399999999991,228.95,211,205.12,199.49,18.53,82.43,328.74,568,45.8,2
561.599999999991,228.97,211.12,205.14,199.55,18.59,82.43,328.38,568,45.8,2
561.799999999991,229.12,211.18,205.23,199.6,18.66,82.43,328.28,568,45.8,2
561.999999999991,229.04,211.21,205.18,199.66,18.62,82.43,328.72,569,45.6,2
562.199999999991,229.04,211.09,205.18,199.61,18.59,82.43,328.42,569,45.6,2
562.399999999991,229.04,211.09,205.16,199.63,18.57,82.43,328.61,569,45.8,2
562.599999999991,229.18,211.21,205.22,199.65,18.59,82.43,328.38,569,45.8,2
562.799999999991,229.26,211.23,205.31,199.69,18.7,82.43,328.54,569,45.8,2
562.999999999991,229.11,211.19,205.24,199.65,18.65,82.43,328.31,569,45.7,2
563.199999999991,229.08,211.26,205.22,199.71,18.66,82.43,328.35,570,45.7,2
563.399999999991,229.09,211.26,205.21,199.72,18.6,82.43,327.89,570,45.7,2
563.599999999991,229.21,211.29,205.24,199.73,18.62,82.43,327.82,570,45.7,2
563.799999999991,229.23,211.26,205.21,199.71,18.6,82.43,326.98,570,45.8,2
563.999999999991,229.26,211.31,205.19,199.72,18.58,82.43,327.15,570,45.7,2
564.199999999991,229.23,211.28,205.22,199.74,18.56,82.43,326.98,571,45.7,2
564.399999999991,229.28,211.33,205.29,199.76,18.58,82.43,327.5,571,45.8,2
564.599999999991,229.35,211.32,205.32,199.75,18.62,82.43,327.9,571,45.8,2
564.799999999991,229.35,211.35,205.33,199.76,18.68,82.43,327.87,572,45.8,2
564.999999999992,229.38,211.33,205.34,199.8,18.58,82.43,328.6,572,45.8,2
565.199999999992,229.38,211.33,205.27,199.78,18.6,82.43,328.8,572,45.7,2
565.399999999992,229.52,211.44,205.42,199.86,18.65,82.43,328.18,572,45.7,2
565.599999999992,229.37,211.37,205.34,199.81,18.59,82.43,328.72,572,45.7,2
565.799999999992,229.45,211.38,205.37,199.81,18.61,82.43,328.49,572,45.7,2
565.999999999992,229.48,211.36,205.38,199.84,18.6,82.43,328.79,573,45.7,2
566.199999999992,229.54,211.37,205.39,199.83,18.62,82.43,329.09,573,45.7,2
566.399999999992,229.6,211.4,205.42,199.81,18.6,82.43,328.84,573,45.7,2
566.599999999992,229.69,211.57,205.6,200.01,18.77,82.43,328.89,573,45.7,2
566.799999999992,229.64,211.62,205.59,200.03,18.76,82.43,328.63,573,45.7,2
566.999999999992,229.64,211.51,205.54,199.93,18.66,82.43,328.83,574,45.6,2
567.199999999992,229.63,211.45,205.52,199.86,18.58,82.43,328.57,574,45.6,2
567.399999999992,229.6,211.39,205.42,199.84,18.53,82.43,328.45,574,45.6,2
567.599999999992,229.51,211.37,205.33,199.81,18.47,82.43,329.14,574,45.7,2
567.799999999992,229.52,211.39,205.35,199.82,18.48,82.43,329.1,574,45.7,2
567.999999999992,229.49,211.38,205.33,199.82,18.47,82.43,329.19,575,45.6,2
568.199999999992,229.48,211.36,205.3,199.8,18.42,82.43,329.15,575,45.6,2
568.399999999992,229.52,211.37,205.29,199.79,18.41,82.43,329.11,575,45.6,2
568.599999999992,229.54,211.37,205.32,199.78,18.4,82.43,329.06,575,45.7,2
568.799999999992,229.57,211.41,205.41,199.82,18.47,82.43,328.46,575,45.7,2
568.999999999992,229.59,211.4,205.34,199.81,18.46,82.43,328.89,575,45.6,2
569.199999999993,229.63,211.4,205.35,199.82,18.46,82.43,328.97,576,45.6,2
569.399999999992,229.6,211.38,205.41,199.83,18.49,82.43,329.08,576,45.6,2
569.599999999993,229.61,211.37,205.39,199.82,18.43,82.43,328.44,576,45.6,2
569.799999999993,229.63,211.44,205.53,199.86,18.49,82.43,329.11,576,45.7,2
569.999999999993,229.65,211.42,205.52,199.84,18.48,82.43,329.26,576,45.6,2
570.199999999993,229.62,211.42,205.51,199.87,18.49,82.43,329.55,577,45.6,2
570.399999999993,229.66,211.42,205.53,199.85,18.45,82.43,329.28,577,45.8,2
570.599999999993,229.65,211.41,205.54,199.87,18.46,82.43,329.2,577,45.8,2
570.799999999993,229.72,211.47,205.58,199.93,18.49,82.43,328.91,578,45.7,2
570.999999999993,229.75,211.44,205.61,199.89,18.46,82.43,329,578,45.7,2
571.199999999993,229.74,211.48,205.61,199.9,18.43,82.43,328.91,578,45.6,2
571.399999999993,229.76,211.45,205.68,199.87,18.44,82.43,329.06,578,45.7,2
571.599999999993,229.78,211.45,205.66,199.92,18.46,82.43,328.92,578,45.7,2
571.799999999993,229.82,211.53,205.72,199.98,18.51,82.43,329.08,578,45.8,2
571.999999999993,229.78,211.5,205.71,199.97,18.46,82.43,328.55,579,45.8,2
572.199999999993,229.75,211.53,205.77,199.95,18.47,82.43,329.08,579,45.5,2
572.399999999993,229.77,211.52,205.84,199.97,18.44,82.43,329.28,579,45.5,2
572.599999999993,229.78,211.5,205.84,200,18.46,82.43,328.76,579,45.7,2
572.799999999993,229.81,211.57,205.89,200.04,18.52,82.43,329.15,579,45.7,2
572.999999999993,229.78,211.52,205.87,200.01,18.49,82.43,328.93,580,45.7,2
573.199999999993,229.8,211.54,205.9,200.01,18.48,82.43,329.26,580,45.7,2
573.399999999993,229.91,211.7,206.01,200.24,18.52,82.43,329.55,580,45.7,2
573.599999999993,229.94,211.77,206.05,200.31,18.52,82.43,328.98,580,45.7,2
573.799999999994,230.02,211.84,206.11,200.42,18.59,82.43,328.94,580,45.7,2
573.999999999994,230,211.9,206.1,200.36,18.59,82.43,328.71,581,45.6,2
