Temps,T1,T2,T3,T4,T5,Pression,Force,Temps_Magna_Power,Voltage_Magna_Power,Courant_Magna_Power
313.599999999991,229.76,211.36,198.41,213.35,19.14,81.76,331.44,318,46.7,2.13
313.799999999991,229.78,211.36,198.41,213.39,19.14,81.76,331.61,318,46.7,2.13
313.999999999991,229.78,211.36,198.42,213.35,19.08,81.75,331.54,319,46.7,2.13
314.199999999991,229.8,211.38,198.42,213.38,19.14,81.76,331.46,319,46.7,2.14
314.399999999991,229.82,211.42,198.46,213.46,19.18,81.76,331.53,319,46.7,2.13
314.599999999991,229.87,211.45,198.46,213.53,19.17,81.75,331.81,320,46.7,2.13
314.799999999991,229.88,211.43,198.46,213.59,19.16,81.75,332.16,320,46.7,2.13
314.999999999991,229.88,211.43,198.44,213.62,19.14,81.75,331.76,320,46.7,2.13
315.199999999991,229.91,211.46,198.46,213.61,19.16,81.75,331.46,320,46.6,2.14
315.399999999991,229.92,211.51,198.47,213.72,19.13,81.75,331.48,320,46.6,2.14
315.599999999991,229.95,211.57,198.53,213.78,19.14,81.75,331.35,320,46.6,2.14
315.799999999991,229.96,211.54,198.5,213.85,19.12,81.75,331.65,321,46.6,2.14
315.999999999991,230.01,211.58,198.56,213.84,19.12,81.75,331.71,321,46.7,2.14
316.199999999991,230.08,211.66,198.57,213.88,19.11,81.75,331.68,321,46.7,2.14
316.399999999991,230.1,211.68,198.59,213.83,19.1,81.75,331.28,321,46.6,2.14
316.599999999991,230.2,211.75,198.62,213.95,19.14,81.75,331.45,321,46.6,2.13
316.799999999991,230.2,211.74,198.69,214,19.08,81.75,331.58,322,46.6,2.13
316.999999999991,230.33,211.76,198.76,214.04,19.09,81.75,331.62,322,46.7,2.14
317.199999999991,230.38,211.91,198.76,214.05,19.11,81.75,331.73,322,46.7,2.14
317.399999999991,230.44,211.92,198.86,214.1,19.11,81.75,331.07,322,46.6,2.14
317.599999999991,230.48,212.06,198.93,214.13,19.13,81.75,331.39,322,46.6,2.13
317.799999999991,230.52,212.05,198.98,214.14,19.1,81.75,331.51,323,46.6,2.13
317.999999999991,230.56,212.13,199.03,214.16,19.08,81.75,331.44,323,46.7,2.14
318.19999999999,230.59,212.2,199.09,214.17,19.07,81.75,331.76,323,46.7,2.14
318.39999999999,230.67,212.24,199.19,214.22,19.13,81.75,332.14,323,46.6,2.13
318.59999999999,230.69,212.25,199.19,214.19,19.16,81.75,331.73,323,46.6,2.13
318.79999999999,230.68,212.27,199.24,214.2,19.17,81.75,331.54,324,46.6,2.13
318.99999999999,230.71,212.28,199.27,214.21,19.12,81.75,331.52,324,46.6,2.14
319.19999999999,230.72,212.3,199.29,214.21,19.13,81.75,331.85,324,46.7,2.14
319.39999999999,230.78,212.36,199.35,214.31,19.11,81.75,331.43,324,46.6,2.13
319.59999999999,230.78,212.32,199.39,214.34,19.14,81.76,331.81,324,46.6,2.13
319.79999999999,230.79,212.33,199.39,214.35,19.13,81.76,331.88,324,46.5,2.13
319.99999999999,230.8,212.33,199.36,214.35,19.11,81.75,331.72,325,46.5,2.13
320.19999999999,230.82,212.35,199.38,214.37,19.13,81.76,331.6,325,46.7,2.14
320.39999999999,230.89,212.42,199.47,214.46,19.15,81.75,332.09,325,46.7,2.13
320.59999999999,230.87,212.4,199.47,214.43,19.13,81.75,331.83,326,46.6,2.13
320.79999999999,230.91,212.41,199.45,214.48,19.13,81.75,332,326,46.7,2.14
320.99999999999,230.95,212.47,199.44,214.55,19.12,81.75,331.46,326,46.7,2.14
321.19999999999,231,212.46,199.44,214.6,19.13,81.76,331.84,326,46.7,2.14
321.39999999999,231.07,212.49,199.49,214.62,19.1,81.76,332,326,46.7,2.14
321.59999999999,231.08,212.54,199.51,214.71,19.1,81.75,331.92,327,46.6,2.13
321.79999999999,231.14,212.57,199.55,214.75,19.14,81.75,332.25,327,46.6,2.13
321.99999999999,231.16,212.64,199.56,214.76,19.12,81.75,331.84,327,46.7,2.13
322.19999999999,231.26,212.69,199.68,214.79,19.07,81.76,332.02,327,46.7,2.14
322.39999999999,231.36,212.8,199.75,214.85,19.08,81.76,332.04,327,46.7,2.14
322.59999999999,231.38,212.86,199.77,214.89,19.12,81.75,332.36,327,46.5,2.13
322.79999999999,231.45,212.87,199.9,214.96,19.14,81.76,332.43,328,46.5,2.13
322.99999999999,231.49,212.96,199.9,215,19.11,81.76,332.26,328,46.7,2.13
323.19999999999,231.54,212.97,199.95,215.06,19.09,81.75,332.2,328,46.7,2.14
323.39999999999,231.58,213.04,200.02,215.07,19.09,81.75,332.16,328,46.7,2.14
323.59999999999,231.64,213.02,200.07,215.08,19.1,81.75,332.05,328,46.6,2.13
323.79999999999,231.65,213.08,200.12,215.11,19.08,81.75,331.92,329,46.6,2.13
323.99999999999,231.63,213.12,200.16,215.1,19.14,81.75,332.27,329,46.7,2.14
324.19999999999,231.66,213.14,200.19,215.1,19.09,81.75,332.38,329,46.7,2.14
324.39999999999,231.71,213.19,200.25,215.19,19.16,81.75,332.07,329,46.7,2.14
324.59999999999,231.71,213.24,200.3,215.15,19.14,81.76,332.06,329,46.7,2.13
324.79999999999,231.72,213.24,200.3,215.13,19.11,81.75,332.01,330,46.6,2.13
324.99999999999,231.7,213.24,200.29,215.14,19.14,81.75,332.2,330,46.6,2.14
325.19999999999,231.72,213.26,200.31,215.15,19.16,81.75,332.33,330,46.7,2.14
325.39999999999,231.81,213.3,200.37,215.26,19.08,81.75,332.45,330,46.6,2.14
325.59999999999,231.8,213.31,200.36,215.26,19.14,81.76,332.33,330,46.6,2.14
325.79999999999,231.83,213.33,200.35,215.24,19.1,81.75,332.22,330,46.5,2.13
325.99999999999,231.82,213.33,200.35,215.24,19.13,81.75,332.31,331,46.5,2.14
326.19999999999,231.87,213.36,200.37,215.28,19.12,81.75,332.52,331,46.7,2.14
326.39999999999,231.93,213.36,200.44,215.35,19.09,81.75,332.8,331,46.7,2.14
326.59999999999,231.91,213.44,200.42,215.38,19.08,81.75,332.47,332,46.6,2.14
326.79999999999,231.97,213.41,200.41,215.43,19.12,81.75,332.2,332,46.5,2.13
326.99999999999,232.03,213.46,200.44,215.47,19.12,81.75,332.21,332,46.5,2.13
327.19999999999,232.07,213.48,200.47,215.54,19.07,81.75,332.59,332,46.7,2.14
327.39999999999,232.15,213.6,200.51,215.65,19.08,81.75,332.57,332,46.7,2.14
327.59999999999,232.23,213.64,200.61,215.67,19.09,81.75,332.35,333,46.5,2.14
327.79999999999,232.33,213.61,200.7,215.73,19.13,81.75,332.23,333,46.5,2.13
327.99999999999,232.39,213.59,200.72,215.79,19.08,81.75,332.43,333,46.6,2.13
328.19999999999,232.39,213.71,200.74,215.81,19.07,81.75,332.22,333,46.7,2.14
328.39999999999,232.49,213.81,200.82,215.94,19.11,81.75,332.21,333,46.7,2.14
328.59999999999,232.53,213.82,200.86,215.96,19.15,81.75,332.57,333,46.5,2.14
328.79999999999,232.57,213.94,200.96,215.97,19.15,81.75,332.77,334,46.5,2.14
328.99999999999,232.59,213.95,201.04,216.01,19.16,81.75,332.55,334,46.5,2.13
329.19999999999,232.63,213.98,201.07,216.01,19.16,81.74,332.41,334,46.5,2.14
329.39999999999,232.67,214.07,201.08,216.08,19.14,81.73,332.49,334,46.7,2.14
329.59999999999,232.66,214.07,201.15,216.05,19.14,81.71,332.72,334,46.6,2.13
329.79999999999,232.68,214.13,201.15,216.06,19.14,81.7,332.5,335,46.6,2.13
329.99999999999,232.7,214.11,201.2,216.07,19.13,81.69,332.34,335,46.5,2.14
330.19999999999,232.69,214.12,201.22,216.07,19.11,81.7,332.48,335,46.5,2.14
330.39999999999,232.76,214.2,201.28,216.15,19.11,81.7,332.89,335,46.6,2.14
330.59999999999,232.75,214.2,201.27,216.12,19.12,81.7,332.39,335,46.6,2.14
330.79999999999,232.77,214.22,201.28,216.12,19.09,81.7,332.35,336,46.5,2.14
330.99999999999,232.79,214.23,201.28,216.15,19.11,81.69,332.67,336,46.5,2.13
331.19999999999,232.81,214.24,201.29,216.2,19.08,81.68,332.81,336,46.5,2.13
331.39999999999,232.88,214.29,201.34,216.25,19.09,81.68,332.29,336,46.7,2.14
331.59999999999,232.84,214.32,201.32,216.26,19.1,81.68,332.19,337,46.7,2.14
331.79999999999,232.95,214.29,201.32,216.28,19.11,81.69,332.14,337,46.5,2.14
331.99999999999,232.98,214.29,201.35,216.32,19.14,81.69,332.54,337,46.5,2.14
332.19999999999,233.08,214.3,201.35,216.34,19.12,81.69,332.72,337,46.6,2.14
332.39999999999,233.15,214.39,201.44,216.44,19.13,81.7,332.62,337,46.6,2.14
332.59999999999,233.19,214.36,201.43,216.51,19.14,81.69,332.57,338,46.6,2.14
332.79999999999,233.23,214.4,201.47,216.55,19.12,81.69,332.6,338,46.5,2.14
332.99999999999,233.26,214.45,201.51,216.59,19.12,81.7,332.44,338,46.5,2.14
333.19999999999,233.32,214.49,201.58,216.61,19.15,81.7,332.66,338,46.6,2.14
333.39999999999,233.4,214.57,201.65,216.7,19.12,81.69,332.79,338,46.6,2.14
333.59999999999,233.47,214.57,201.69,216.75,19.04,81.69,332.52,339,46.7,2.14
333.79999999999,233.48,214.64,201.75,216.76,19.1,81.67,332.47,339,46.7,2.14
333.99999999999,233.53,214.67,201.76,216.84,19.15,81.68,332.33,339,46.5,2.14
334.19999999999,233.57,214.7,201.8,216.88,19.1,81.69,332.59,339,46.6,2.14
334.39999999999,233.6,214.79,201.91,216.92,19.1,81.69,332.52,339,46.6,2.14
334.59999999999,233.59,214.83,201.96,216.95,19.11,81.69,332.72,339,46.7,2.14
334.79999999999,233.58,214.89,201.98,216.97,19.12,81.69,332.83,340,46.7,2.14
334.99999999999,233.6,214.92,202.03,216.97,19.13,81.69,332.73,340,46.5,2.14
335.19999999999,233.61,214.97,202.07,216.99,19.09,81.69,332.64,340,46.5,2.14
335.39999999999,233.72,215.04,202.18,217.05,19.11,81.69,332.62,340,46.6,2.14
335.599999999989,233.69,215.1,202.18,217.03,19.12,81.69,332.4,340,46.6,2.14
335.799999999989,233.7,215.12,202.19,217.04,19.09,81.7,332.45,341,46.6,2.14
335.999999999989,233.72,215.13,202.21,217.05,19.11,81.69,332.58,341,46.5,2.14
336.199999999989,233.74,215.17,202.23,217.05,19.1,81.7,332.64,341,46.5,2.14
336.399999999989,233.79,215.19,202.26,217.13,19.06,81.69,332.47,341,46.6,2.14
336.599999999989,233.8,215.18,202.27,217.1,19.09,81.69,332.86,341,46.6,2.14
336.799999999989,233.83,215.2,202.27,217.12,19.1,81.69,333.1,342,46.6,2.14
336.999999999989,233.89,215.22,202.28,217.12,19.08,81.69,332.49,342,46.5,2.14
337.199999999989,233.93,215.24,202.28,217.16,19.1,81.68,332.64,342,46.5,2.14
337.399999999989,233.95,215.29,202.32,217.21,19.13,81.69,332.67,342,46.6,2.14
337.599999999989,234.01,215.24,202.31,217.21,19.13,81.69,332.65,343,46.6,2.14
337.799999999989,234.1,215.25,202.34,217.24,19.09,81.68,332.44,343,46.5,2.14
337.999999999989,234.14,215.27,202.33,217.29,19.07,81.69,332.62,343,46.5,2.14
338.199999999989,234.27,215.3,202.39,217.36,19.11,81.69,332.77,343,46.5,2.14
338.399999999989,234.32,215.34,202.51,217.48,19.1,81.69,333.14,343,46.6,2.14
338.599999999989,234.35,215.39,202.5,217.54,19.09,81.69,333.12,344,46.6,2.14
338.799999999989,234.39,215.36,202.54,217.6,19.12,81.69,333.01,344,46.5,2.14
338.999999999989,234.39,215.41,202.62,217.63,19.13,81.69,332.88,344,46.5,2.14
339.199999999989,234.42,215.47,202.64,217.63,19.1,81.69,332.73,344,46.5,2.14
339.399999999989,234.53,215.59,202.77,217.75,19.15,81.7,332.9,344,46.5,2.14
339.599999999989,234.54,215.57,202.83,217.74,19.15,81.7,333.23,345,46.6,2.14
339.799999999989,234.54,215.57,202.84,217.75,19.12,81.69,333.34,345,46.5,2.14
339.999999999989,234.55,215.64,202.91,217.79,19.09,81.69,333.09,345,46.5,2.14
340.199999999989,234.57,215.73,202.98,217.82,19.13,81.68,333.25,345,46.5,2.14
340.399999999989,234.61,215.75,203.04,217.88,19.11,81.69,333.42,345,46.5,2.14
340.599999999989,234.6,215.82,203.08,217.91,19.06,81.69,333.23,346,46.6,2.14
340.799999999989,234.62,215.84,203.08,217.92,19.1,81.69,332.83,346,46.6,2.14
340.999999999989,234.6,215.92,203.09,217.96,19.12,81.7,333.23,346,46.5,2.14
341.199999999989,234.62,215.97,203.16,217.97,19.14,81.69,332.94,346,46.5,2.14
341.399999999989,234.67,215.93,203.1,217.98,19.11,81.69,332.52,346,46.5,2.14
341.599999999989,234.69,216.01,203.14,218.01,19.1,81.68,332.54,346,46.6,2.14
341.799999999989,234.71,216.08,203.17,218.01,19.12,81.69,332.56,347,46.6,2.14
341.999999999989,234.74,216.09,203.2,218.02,19.1,81.68,332.42,347,46.5,2.14
342.199999999989,234.77,216.12,203.2,218.01,19.13,81.69,332.39,347,46.5,2.14
342.399999999989,234.89,216.17,203.26,218.07,19.13,81.69,332.97,348,46.6,2.14
342.599999999989,234.95,216.15,203.25,218.04,19.14,81.69,333.27,348,46.6,2.14
342.799999999989,234.99,216.16,203.25,218.08,19.15,81.69,332.93,348,46.6,2.14
342.999999999989,235.02,216.16,203.3,218.13,19.17,81.7,332.82,348,46.5,2.14
343.199999999989,235.1,216.16,203.3,218.1,19.14,81.7,332.75,348,46.5,2.14
343.399999999989,235.24,216.24,203.37,218.19,19.14,81.69,333.07,348,46.6,2.13
343.599999999989,235.27,216.24,203.39,218.17,19.14,81.68,332.78,349,46.6,2.14
343.799999999989,235.26,216.23,203.42,218.24,19.11,81.7,332.76,349,46.7,2.14
343.999999999989,235.33,216.24,203.42,218.23,19.08,81.7,332.62,349,46.7,2.14
344.199999999989,235.36,216.26,203.45,218.3,19.12,81.69,332.71,349,46.5,2.14
344.399999999989,235.42,216.35,203.59,218.43,19.1,81.69,332.74,349,46.6,2.14
344.599999999989,235.43,216.34,203.56,218.47,19.07,81.69,333.05,350,46.6,2.14
344.799999999989,235.45,216.42,203.69,218.56,19.12,81.69,332.94,350,46.6,2.14
344.999999999989,235.46,216.39,203.67,218.54,19.11,81.7,332.8,350,46.6,2.14
345.199999999989,235.49,216.43,203.69,218.58,19.12,81.69,332.93,350,46.5,2.14
345.399999999989,235.54,216.57,203.85,218.64,19.15,81.69,332.92,350,46.5,2.14
345.599999999989,235.53,216.58,203.9,218.69,19.15,81.68,332.97,351,46.6,2.14
345.799999999989,235.54,216.56,203.92,218.74,19.16,81.68,333.23,351,46.6,2.14
345.999999999989,235.57,216.66,204.01,218.77,19.16,81.68,333.3,351,46.6,2.14
346.199999999989,235.59,216.72,204.05,218.83,19.14,81.69,333.48,351,46.5,2.14
346.399999999989,235.61,216.69,204.03,218.76,19.07,81.69,333.04,351,46.5,2.14
346.599999999989,235.59,216.8,204.05,218.8,19.09,81.69,332.79,352,46.6,2.14
346.799999999989,235.59,216.8,204.08,218.89,19.11,81.69,332.99,352,46.6,2.14
346.999999999989,235.61,216.87,204.12,218.91,19.12,81.68,332.8,352,46.6,2.14
347.199999999989,235.69,216.9,204.15,218.94,19.11,81.69,333.02,352,46.5,2.14
347.399999999989,235.77,217,204.2,218.99,19.1,81.69,333.04,352,46.5,2.14
347.599999999989,235.84,216.97,204.18,218.98,19.09,81.69,332.73,352,46.6,2.14
347.799999999989,235.82,217.02,204.18,218.97,19.13,81.69,332.86,353,46.6,2.14
347.999999999989,235.87,217.05,204.2,218.96,19.13,81.69,332.88,353,46.5,2.14
348.199999999989,235.97,217.09,204.23,218.99,19.12,81.7,333.22,353,46.5,2.14
348.399999999989,236.04,217.13,204.29,219.03,19.11,81.69,332.57,354,46.5,2.14
348.599999999989,236.09,217.11,204.27,219.03,19.12,81.69,332.93,354,46.6,2.14
348.799999999989,236.13,217.13,204.26,219.03,19.12,81.7,332.78,354,46.6,2.14
348.999999999989,236.17,217.14,204.3,219.03,19.14,81.7,332.82,354,46.5,2.14
349.199999999989,236.25,217.15,204.33,219.08,19.1,81.7,332.99,354,46.5,2.14
349.399999999989,236.3,217.19,204.4,219.15,19.14,81.69,332.93,355,46.5,2.14
349.599999999989,236.31,217.18,204.43,219.21,19.11,81.7,332.99,355,46.5,2.14
349.799999999989,236.38,217.18,204.46,219.17,19.11,81.7,332.57,355,46.6,2.14
349.999999999989,236.4,217.22,204.61,219.25,19.09,81.7,332.9,355,46.5,2.14
350.199999999989,236.41,217.22,204.67,219.27,19.11,81.72,333.03,355,46.5,2.14
350.399999999989,236.48,217.29,204.73,219.38,19.1,81.73,332.8,355,46.5,2.14
350.599999999989,236.47,217.29,204.68,219.45,19.13,81.73,332.9,356,46.5,2.14
350.799999999989,236.47,217.32,204.75,219.48,19.07,81.73,332.99,356,46.6,2.14
350.999999999989,236.49,217.33,204.8,219.42,19.09,81.74,333.01,356,46.6,2.14
351.199999999989,236.52,217.32,204.86,219.45,19.07,81.74,332.86,356,46.4,2.14
351.399999999989,236.57,217.39,204.86,219.49,19,81.75,332.78,356,46.4,2.14
351.599999999989,236.54,217.45,204.94,219.58,19.04,81.74,332.92,357,46.4,2.14
351.799999999989,236.56,217.49,205,219.58,19.05,81.75,332.92,357,46.6,2.14
351.999999999989,236.56,217.49,204.99,219.59,19.12,81.75,333.14,357,46.6,2.14
352.199999999989,236.59,217.56,205.03,219.71,19.09,81.75,332.75,357,46.5,2.14
352.399999999989,236.66,217.65,205.08,219.76,19.1,81.75,332.8,357,46.5,2.14
352.599999999989,236.7,217.7,205.1,219.79,19.08,81.75,332.85,358,46.4,2.14
352.799999999989,236.78,217.71,205.1,219.79,19.1,81.75,333.09,358,46.4,2.14
352.999999999989,236.81,217.8,205.12,219.82,19.11,81.76,332.86,358,46.5,2.14
353.199999999988,236.89,217.91,205.13,219.85,19.07,81.75,332.98,358,46.4,2.14
353.399999999988,236.95,217.95,205.18,219.91,19.09,81.75,332.78,359,46.4,2.14
353.599999999988,236.93,217.94,205.16,219.9,19.13,81.75,332.9,359,46.5,2.14
353.799999999988,237,217.98,205.16,219.92,19.12,81.75,333.12,359,46.5,2.14
353.999999999988,237.05,217.99,205.17,219.93,19.09,81.75,332.85,359,46.5,2.14
354.199999999988,237.09,218.03,205.19,219.92,19.13,81.75,332.89,359,46.5,2.14
354.399999999988,237.18,218.05,205.23,219.96,19.1,81.75,333.1,360,46.4,2.14
354.599999999988,237.22,218.05,205.24,219.93,19.14,81.75,333.16,360,46.6,2.14
354.799999999988,237.27,218.05,205.28,219.92,19.15,81.75,333.19,360,46.6,2.14
354.999999999988,237.29,218.05,205.28,219.94,19.14,81.75,333.26,360,46.5,2.14
355.199999999988,237.35,218.09,205.31,220.01,19.09,81.75,332.98,360,46.5,2.14
355.399999999988,237.37,218.11,205.38,220.01,19.14,81.75,333.4,361,46.4,2.14
355.599999999988,237.41,218.12,205.46,220,19.11,81.75,333.2,361,46.4,2.14
355.799999999988,237.42,218.13,205.48,220.02,19.09,81.75,333.3,361,46.5,2.14
355.999999999988,237.46,218.17,205.5,220.06,19.12,81.76,333.06,361,46.5,2.14
356.199999999988,237.5,218.24,205.6,220.14,19.12,81.75,332.7,361,46.5,2.14
356.399999999988,237.44,218.2,205.59,220.12,19.06,81.75,333.24,361,46.5,2.14
356.599999999988,237.46,218.23,205.63,220.14,19.02,81.75,333.16,362,46.5,2.14
356.799999999988,237.46,218.23,205.72,220.16,19.09,81.75,333.18,362,46.5,2.14
356.999999999988,237.46,218.25,205.79,220.32,19.09,81.75,333.15,362,46.5,2.14
357.199999999988,237.6,218.4,205.84,220.41,19.11,81.75,333.3,362,46.5,2.14
357.399999999988,237.55,218.38,205.84,220.4,19.1,81.76,333.6,362,46.5,2.14
357.599999999988,237.6,218.4,205.9,220.38,19.09,81.75,333.42,363,46.5,2.14
357.799999999988,237.61,218.44,205.94,220.41,19.14,81.76,333.46,363,46.5,2.14
357.999999999988,237.62,218.49,205.99,220.49,19.12,81.75,333.28,363,46.5,2.14
358.199999999988,237.71,218.64,206.07,220.57,19.15,81.75,333.14,363,46.4,2.14
358.399999999988,237.76,218.65,206.06,220.56,19.15,81.76,332.98,363,46.4,2.14
358.599999999988,237.77,218.62,206.05,220.64,19.15,81.76,333.25,364,46.5,2.14
358.799999999988,237.87,218.74,206.08,220.69,19.13,81.75,333.14,364,46.5,2.14
358.999999999988,237.86,218.75,206.08,220.71,19.13,81.75,333.34,364,46.5,2.14
359.199999999988,238.01,218.82,206.17,220.77,19.17,81.75,333.17,364,46.4,2.14
359.399999999988,238.03,218.84,206.14,220.8,19.16,81.75,333.19,365,46.4,2.14
359.599999999988,238.09,218.94,206.13,220.82,19.16,81.75,333.54,365,46.4,2.14
359.799999999988,238.11,218.93,206.12,220.84,19.1,81.75,333.16,365,46.4,2.14
359.999999999988,238.19,218.96,206.14,220.81,19.11,81.75,333.18,365,46.5,2.14
360.199999999988,238.27,219.04,206.28,220.86,19.15,81.75,332.64,365,46.5,2.14
360.399999999988,238.28,218.99,206.26,220.86,19.14,81.75,333.22,366,46.4,2.14
360.599999999988,238.3,219.02,206.25,220.85,19.11,81.76,333.14,366,46.4,2.14
360.799999999988,238.32,219.04,206.27,220.86,19.11,81.76,333.3,366,46.4,2.14
360.999999999988,238.37,219.04,206.3,220.86,19.13,81.75,333.63,366,46.5,2.14
361.199999999988,238.43,219.12,206.47,220.93,19.1,81.75,333.78,366,46.5,2.14
361.399999999988,238.36,219.06,206.41,220.9,19.09,81.75,333.52,367,46.4,2.14
361.599999999988,238.37,219.08,206.45,220.9,19.1,81.75,333.62,367,46.4,2.14
361.799999999988,238.39,219.13,206.49,220.9,19.09,81.75,333.45,367,46.4,2.14
361.999999999988,238.41,219.14,206.57,220.92,19.1,81.75,333.73,367,46.5,2.14
362.199999999988,238.5,219.25,206.73,221.01,19.13,81.75,333.98,367,46.5,2.14
362.399999999988,238.48,219.21,206.76,221,19.1,81.75,333.51,367,46.4,2.14
362.599999999988,238.46,219.17,206.83,221,19.09,81.75,333.63,368,46.4,2.14
362.799999999988,238.5,219.24,206.87,221.02,19.1,81.75,333.33,368,46.4,2.14
362.999999999988,238.53,219.22,206.87,221.05,19.12,81.76,333.62,368,46.4,2.14
363.199999999988,238.61,219.38,206.95,221.15,19.12,81.75,334.34,368,46.5,2.14
363.399999999988,238.6,219.44,206.96,221.18,19.16,81.75,333.45,368,46.5,2.14
363.599999999988,238.64,219.4,206.98,221.22,19.11,81.75,333.51,369,46.5,2.14
363.799999999988,238.69,219.43,207.02,221.22,19.15,81.75,333.85,369,46.5,2.14
363.999999999988,238.75,219.52,207.02,221.24,19.17,81.75,333.46,369,46.5,2.14
364.199999999988,238.87,219.62,207.07,221.34,19.15,81.75,333.47,370,46.5,2.14
364.399999999988,238.89,219.61,207.06,221.41,19.11,81.75,333.47,370,46.5,2.14
364.599999999988,238.98,219.68,207.05,221.43,19.12,81.75,333.49,370,46.5,2.14
364.799999999988,238.97,219.69,207.08,221.46,19.1,81.75,333.55,370,46.6,2.14
364.999999999988,239.03,219.74,207.1,221.49,19.13,81.76,333.44,370,46.6,2.14
365.199999999988,239.19,219.85,207.19,221.57,19.11,81.75,334.09,370,46.6,2.14
365.399999999988,239.17,219.81,207.14,221.64,19.08,81.75,333.45,371,46.6,2.14
365.599999999988,239.19,219.84,207.17,221.64,19.11,81.75,333.72,371,46.4,2.14
365.799999999988,239.23,219.88,207.16,221.67,19.12,81.75,333.22,371,46.4,2.14
365.999999999988,239.23,219.9,207.19,221.72,19.15,81.75,333.24,371,46.5,2.14
366.199999999988,239.37,219.98,207.33,221.77,19.15,81.75,333.6,371,46.5,2.14
366.399999999988,239.28,219.91,207.25,221.73,19.07,81.75,333.54,372,46.5,2.14
366.599999999988,239.33,219.97,207.26,221.75,19.11,81.75,333.5,372,46.5,2.14
366.799999999988,239.35,219.99,207.28,221.77,19.12,81.75,333.68,372,46.5,2.14
366.999999999988,239.35,219.98,207.32,221.79,19.12,81.75,333.55,372,46.5,2.14
367.199999999988,239.44,220.09,207.49,221.83,19.13,81.75,333.33,372,46.5,2.14
367.399999999988,239.4,220.05,207.54,221.83,19.13,81.76,333.66,373,46.6,2.14
367.599999999988,239.38,220.06,207.61,221.84,19.14,81.76,333.88,373,46.5,2.14
367.799999999988,239.4,220.06,207.6,221.83,19.13,81.75,333.77,373,46.5,2.14
367.999999999988,239.43,220.05,207.71,221.83,19.12,81.75,333.75,373,46.6,2.14
368.199999999988,239.56,220.2,207.85,221.95,19.14,81.75,333.68,373,46.6,2.14
